snapshot_date;vendor_code;vendor_name;vendor_grade;town;province;postcode;comm_pct;active_flag
01/02/2017;ZAV00784;Umhlanga Grove Group;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00785;Drakensberg Ridge Enterprises;SILVER;Rustenburg;North West;300;15.0;Y
01/02/2017;ZAV00786;Vaal Junction;BRONZE;Sandton;Gauteng;2196;18.0;Y
01/02/2017;ZAV00787;Drakensberg Springs CC;BRONZE;Port Elizabeth;Eastern Cape;6000;18.0;Y
01/02/2017;ZAV00788;Cape Ridge;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00789;Cape Vale Group;BRONZE;Durban;KwaZulu-Natal;4000;18.0;Y
01/02/2017;ZAV00790;Silver Grove Trading;BRONZE;East London;Eastern Cape;5200;18.0;Y
01/02/2017;ZAV00791;Vaal Trading;BRONZE;Pietermaritzburg;KwaZulu-Natal;3201;18.0;Y
01/02/2017;ZAV00792;Cape Point Group;SILVER;Pretoria;Gauteng;1;15.0;Y
01/02/2017;ZAV00793;Vaal Peak Group;BRONZE;Bloemfontein;Free State;9300;18.0;Y
01/02/2017;ZAV00794;Drakensberg Ridge Group;SILVER;Polokwane;Limpopo;700;15.0;Y
01/02/2017;ZAV00795;Cape Springs;BRONZE;Kimberley;Northern Cape;8300;18.0;Y
01/02/2017;ZAV00796;Karoo Reef Enterprises;SILVER;Sandton;Gauteng;2196;15.0;Y
01/02/2017;ZAV00797;Karoo Peak CC;GOLD;Polokwane;Limpopo;700;12.0;Y
01/02/2017;ZAV00798;Table Peak CC;SILVER;Johannesburg;Gauteng;2000;15.0;Y
01/02/2017;ZAV00799;Vaal Ridge;SILVER;Port Elizabeth;Eastern Cape;6000;15.0;Y
01/02/2017;ZAV00800;Tugela Grove;PLATINUM;Pietermaritzburg;KwaZulu-Natal;3201;9.5;Y
