snapshot_date,seller_id,merchant_name,tier,commission_rate,seller_city,seller_state,status
2018-06-01,b7ed9fb14c8eadb37adb9c45d67ab0fb,Sertão Shop,bronze,0.18,jacarei,SP,active
2018-06-01,a0d7fbb07bb5ebc3b05980e750db56f3,Mundo Rubi Comércio,silver,0.15,ferraz de vasconcelos,SP,active
2018-06-01,10264f60a8f0a4d2f30810f5c661c673,Prime Horizonte,bronze,0.18,campinas,SP,active
2018-06-01,35857757f553273b1056c1cabdace7fb,Bella Solar,bronze,0.18,ribeirao preto,SP,active
2018-06-01,538caafddff204241cecbf3a02e6b3cf,Vitória Distribuidora,silver,0.15,sao paulo,SP,active
2018-06-01,913fd0ebba70bb919f7254a02239173c,Arte Quartzo Brasil,silver,0.15,blumenau,SC,active
2018-06-01,b2eecf5ea250510da76590ca79d60e5d,Palmeira Importadora,silver,0.15,sao paulo,SP,active
2018-06-01,1c742ac33582852aaf3bcfbf5893abcf,Âmbar Brasil,bronze,0.18,belo horizonte,MG,active
2018-06-01,8f2ce03f928b567e3d56181ae20ae952,Sertão Varejo,gold,0.12,pirituba,SP,active
2018-06-01,4d9fea3499bdc22aa4da4e339365f215,Sertão Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,d4e12e7884759a14fa0f5f896c791cae,Comercial Horizonte Importadora,silver,0.15,sao paulo,SP,active
2018-06-01,e24fc9fcd865784fb25705606fe3dfe7,Estilo Mangue,gold,0.12,braganca paulista,SP,active
2018-06-01,5882f40daf39bc2a465e0cb453ddc222,Lírio Shop,bronze,0.18,sao paulo,SP,active
2018-06-01,26e2c91ef821e1ff8985f408788fe35b,Distribuidora Quartzo Distribuidora,silver,0.15,formiga,SP,active
2018-06-01,53336f97ddbe53e2a617d07b17447b95,Estilo Aurora Atacado,bronze,0.18,sao paulo,SP,active
2018-06-01,fec8cd45395b3cb0c2b173d7739706a1,Nova Âmbar Importadora,bronze,0.18,jambeiro,SP,active
2018-06-01,e116c7455dd26a4d8c3e92532583905f,Empório Horizonte,bronze,0.18,colatina,SP,active
2018-06-01,900ba814c251a692506d7834c1218441,Pampa Varejo,platinum,0.095,salto,SP,active
2018-06-01,afe0067131b73e40875c9b6c10bd2e21,Empório Vitória Varejo,bronze,0.18,lagoa da prata,MG,active
2018-06-01,542917da124346b47ea1ac79a93ce454,Aurora Atacado,silver,0.15,curitiba,PR,active
2018-06-01,35b96509602ec4b7da831b5cd73ff2c2,Mundo Mangue,bronze,0.18,sao leopoldo,RS,inactive
2018-06-01,4a23adac87cf538689fa600d976f78b2,Horizonte Importadora,bronze,0.18,sao paulo,SP,active
2018-06-01,85cc55e048b6bcc90c75afe7f0e72f72,Loja Vitória Store,bronze,0.18,barra mansa,RJ,active
2018-06-01,2009a095de2a2a41626f6c6d7722678d,Loja Tucano,silver,0.15,sao jose do rio preto,SP,active
2018-06-01,3a52d63a8f9daf5a28f3626d7eb9bd28,Prime Âmbar Importadora,bronze,0.18,aguas claras df,SP,active
2018-06-01,e9b6c33b71b67737693b4cfa68341c8d,Cedro Importadora,silver,0.15,sao paulo,SP,active
2018-06-01,c458e2045a8aa8964f8879af03fdcce6,Empório Jacarandá,silver,0.15,sao caetano do sul,SP,active
2018-06-01,6601ee6383e7f452be71929f8de48bbb,Nova Onda,bronze,0.18,ribeirao pretp,SP,active
2018-06-01,5a4236931428800e9d9cc04af0987118,Palmeira Importadora,bronze,0.18,sao paulo,SP,inactive
2018-06-01,258447aad3f7b01e2643c89f64dc5647,Aurora Shop,bronze,0.18,cianorte,PR,active
2018-06-01,8a32e327fe2c1b3511609d81aaf9f042,Empório Tucano,silver,0.15,sao paulo,SP,active
2018-06-01,0f519b0d2e5eb2227c93dd25038bfc01,Sertão Varejo,bronze,0.18,ibitinga,SP,active
2018-06-01,d7d517afce974cd491b8d52bb5b5b1fc,Quartzo Distribuidora,bronze,0.18,sao paulo,SP,active
2018-06-01,ec5c1d94df153d473b37f880977ae58e,Nova Mangue,silver,0.15,bertioga,SP,active
2018-06-01,31561f325664a8a7aba4c8d0c3a9b3db,Comercial Vitória Varejo,gold,0.12,sao paulo,SP,active
2018-06-01,70c4eedec9cb4a85cda2f3f9673557b4,Cedro Distribuidora,silver,0.15,laurentino,SP,active
2018-06-01,4fb41dff7c50136976d1a5cf004a42e2,Distribuidora Sertão Importadora,silver,0.15,feira de santana,BA,active
2018-06-01,d23019c84ffae2d5ef2270367b8605fc,Central Lírio,platinum,0.095,londrina,PR,active
2018-06-01,ad8ada0ffa993cb1197d102d9ab21a3e,Atlântico Atacado,silver,0.15,araguari,MG,active
2018-06-01,ce20a2ec1514c25e16f2b5b39bc818f0,Coral Shop,bronze,0.18,sao paulo,SP,active
2018-06-01,0f94588695d71662beec8d883ffacf09,Empório Rubi Varejo,bronze,0.18,florianopolis,SC,active
2018-06-01,3a79f35a2344ede41af21267f61d5ec6,Arte Marfim,bronze,0.18,campinas,SP,active
2018-06-01,b586cd24c010a13916af621b0325fbba,Ipanema Varejo,silver,0.15,rio do sul,SC,active
2018-06-01,2075d8cd4dd63ff12df0749a5866bb06,Rubi Varejo,bronze,0.18,curitiba,PR,active
2018-06-01,0d83f8e03188682112cc0d93523705cc,Aurora Atacado,bronze,0.18,porto alegre,RS,inactive
2018-06-01,85044848b1b767db2a4a58526adef4b4,Pitanga Express,bronze,0.18,osasco,SP,active
2018-06-01,c3251e13f1bbda6c74e37c160f991e19,Âmbar Distribuidora,silver,0.15,porto ferreira,SP,active
2018-06-01,4a1f694197d05fe70026b016a7316b41,Marfim Shop,bronze,0.18,garca,SP,active
2018-06-01,6ebf4eceee4dd9847201c82e77ef8123,Nova Horizonte Distribuidora,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,0873d9f8f36123f8d910f4760e788cfb,Solar Express,gold,0.12,barueri,SP,active
2018-06-01,a44fb5a447105f8469bdf16bf9159f25,Central Lírio Store,silver,0.15,porto alegre,RS,active
2018-06-01,dcf3755cefcdc158ad0b7bdde51e871b,Loja Jacarandá,bronze,0.18,cachoeira do sul,RS,active
2018-06-01,4869f7a5dfa277a7dca6462dcf3b52b2,Loja Âmbar,platinum,0.095,guariba,SP,active
2018-06-01,6bb66d9870c2e01c05655c7ed0e7ee13,Ponto Horizonte,bronze,0.18,sao paulo,SP,active
2018-06-01,1c5e4e49b9079480255b49d50aac1aa9,Nova Girassol,gold,0.12,santos,SP,active
2018-06-01,6a3139c7bf09ece22a4713d956acbe5e,Central Âmbar Shop,bronze,0.18,sao sebastiao da grama/sp,SP,inactive
2018-06-01,37515688008a7a40ac93e3b2e4ab203f,Nova Tucano,gold,0.12,dracena,SP,inactive
2018-06-01,8fec2e460530482132c436cfb5439925,Ponto Lírio,bronze,0.18,laranjal paulista,SP,active
2018-06-01,1746c1ae87ac63d530c7c943d0ac42e2,Nova Palmeira,silver,0.15,santana de parnaiba,SP,active
2018-06-01,afac9f6b0c4e5f0a7ee87e922cd0f873,Pitanga Comércio,bronze,0.18,bauru,SP,active
2018-06-01,3be5841cdcc46de4ed3f9116f104b2c5,Casa Ipanema Express,silver,0.15,barueri,SP,active
2018-06-01,0249d282d911d23cb8b869ab49c99f53,Tucano Brasil,bronze,0.18,sao paulo,SP,active
2018-06-01,23ca5f678e0b3ea6c630b30fa8bf51ea,Pitanga Comércio,gold,0.12,sao paulo,SP,inactive
2018-06-01,5eeb9c756d9780b96283e5a2ac6da334,Distribuidora Verde,gold,0.12,santo antonio de posse,SP,active
2018-06-01,25be943a321c8938947bdaabca979a90,Distribuidora Pampa Store,bronze,0.18,sao bernardo do campo,SP,active
2018-06-01,818d28f936e791926d33bcb6ee94ef79,Mangue Express,bronze,0.18,sao paulo,SP,active
2018-06-01,bfd938b22bc99bce1ae60dc602889f52,Solar Distribuidora,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,c12b92bf1c350f3e6bf88d3596219c86,Ipanema Express,silver,0.15,garca,SP,active
2018-06-01,97e995629983723d11830a829bc2b246,Empório Verde,bronze,0.18,lorena,SP,inactive
2018-06-01,ffa6adafb71b807dc13159e26431354c,Jacarandá Varejo,gold,0.12,louveira,PR,inactive
2018-06-01,080102cd0a76b09e0dcf55fcacc60e05,Casa Vitória Distribuidora,silver,0.15,belo horizonte,MG,active
2018-06-01,5a6a02f419701fc8c605af71d4fc57a4,Âmbar Ltda,silver,0.15,americana,SP,active
2018-06-01,94b9108d4b637ba65bb4f1e53cfcf8d8,Empório Solar Express,bronze,0.18,guarulhos,SP,active
2018-06-01,0fe2d9733ed841eb064503920015a8c0,Arte Girassol Importadora,bronze,0.18,ourinhos,SP,active
2018-06-01,154bdf805377afea75a3bd158e9eab10,Nova Atlântico Importadora,bronze,0.18,ibitinga,SP,active
2018-06-01,b2ac621f0d0322434d04a12b078b9369,Casa Vitória,gold,0.12,curitiba,PR,active
2018-06-01,9c54608f0996c32ae4743089d915f845,Aurora Ltda,bronze,0.18,loanda,PR,active
2018-06-01,17306570e772e7718c92a562d33f5f1d,Nova Mangue,gold,0.12,bariri,SP,active
2018-06-01,244c2f1bff6afe1f2eaf9bfe9b2aed38,Loja Lírio,silver,0.15,mogi das cruzes,SP,active
2018-06-01,71039d19d4303bf9054d69e9a9236699,Solar Brasil,silver,0.15,sao paulo,SP,active
2018-06-01,54065e9aef7e9e9c2dc23b7594db021a,Aurora Atacado,platinum,0.095,rio de janeiro,RJ,active
2018-06-01,7ad41305e96a6cab8294cd65891e9a86,Casa Ipanema Importadora,silver,0.15,rio bonito,SP,inactive
2018-06-01,25e47381a6c510ddeb36084e33b89f0c,Grupo Sabiá Store,gold,0.12,praia grande,SP,active
2018-06-01,4d6d651bd7684af3fffabd5f08d12e5a,Prime Lírio Varejo,platinum,0.095,jau,SP,active
2018-06-01,24a6daf925d9d591870a66660416de31,Solar Comércio,bronze,0.18,robeirao preto,SP,active
2018-06-01,f0563bacf40c311f1c4d3d6b67b8a7a7,Arte Ipanema,silver,0.15,campo mourao,SC,active
2018-06-01,b76dba6c951ab00dc4edf0a1aa88037e,Sabiá Brasil,gold,0.12,sao paulo,SP,inactive
2018-06-01,1bc2e21de46adfea6b98cc96b00f3b40,Mangue Store,bronze,0.18,joinville,SC,active
2018-06-01,b1204cfda1d4948679db3cfc0d3cb95c,Distribuidora Solar,silver,0.15,guarulhos,SP,active
2018-06-01,b4ffb71f0cb1b1c3d63fad021ecf93e1,Solar Ltda,silver,0.15,sao paulo,SP,active
2018-06-01,165b1235e9e9942cb5fae67103576fb0,Estilo Rubi Atacado,bronze,0.18,ribeirao preto,SP,active
2018-06-01,8eb88b0acb3f90a717ad659221471fa7,Empório Atlântico Express,bronze,0.18,cacador,SC,inactive
2018-06-01,9599519be538b98748162a2b48248960,Central Sertão,bronze,0.18,sao paulo,SP,active
2018-06-01,0417b067eeab773d2f7061a726dc477f,Central Orquídea Importadora,silver,0.15,sao paluo,SC,active
2018-06-01,c26ba52cf8d2f34915f2f6b7ffa0a3f3,Sabiá Ltda,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,e5cbe890e679490127e9a390b46bbd20,Casa Onda Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,974cf2cb8f4b7add98709c30df02fe10,Verde Brasil,silver,0.15,araraquara,SP,active
2018-06-01,3c487ae8f8d7542beff5788e2e0aea83,Grupo Rubi,platinum,0.095,gama,DF,active
2018-06-01,4a3ccda38b2129705f3fb522db62ca31,Serra Ltda,gold,0.12,caratinga,SP,active
2018-06-01,876182d1918783bbe15233febfbd4926,Grupo Cedro Importadora,bronze,0.18,sao paulo,SP,inactive
2018-06-01,33576ec5412fb5905d876f12f33bfde6,Ponto Cristal Atacado,silver,0.15,curitiba,PR,active
2018-06-01,5b85809efd0d0e4dea1a9544e1280ed9,Lírio Express,silver,0.15,fazenda rio grande,SP,inactive
2018-06-01,5566627eab3fe93fd6ee08798226101a,Bella Jacarandá Shop,bronze,0.18,araraquara,PR,active
2018-06-01,e504a4e2efaa45cbff7e268a2c58c956,Prime Sertão Brasil,silver,0.15,sao pedro,SP,active
2018-06-01,056b4ada5bbc2c50cc7842547dda6b51,Empório Sabiá,platinum,0.095,queimados,RJ,active
2018-06-01,1e483cc5c76fef08d3ca05f9a8af7d01,Sertão Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,9b1050e85becf3ae99c1cf4934c9bc5d,Sertão Importadora,bronze,0.18,montes claros,MG,active
2018-06-01,b248792ac0b60ec3f93d80af1b4fae47,Pampa Brasil,bronze,0.18,sao caetano do sul,SP,active
2018-06-01,34056b8b55c1775a22af2331670a799c,Espaço Horizonte,silver,0.15,penapolis,SP,active
2018-06-01,21d59342ba150175ca2aa4f8faddeca6,Nova Onda Atacado,bronze,0.18,itaquaquecetuba,SP,active
2018-06-01,23c38debaffe4a25a30fdbd9b586a13f,Arte Orquídea Importadora,silver,0.15,votorantim,SP,active
2018-06-01,d9c349beabc06aa6ff1c6d68b5e9e22e,Horizonte Ltda,gold,0.12,sao paulo,SP,active
2018-06-01,49f8d2ea7b718d0ce587d34207caf2b4,Vitória Importadora,bronze,0.18,sao bernardo do campo,SP,active
2018-06-01,bd1d49a326abfa9b1036772e40445430,Central Tucano,bronze,0.18,bauru,SP,active
2018-06-01,6861de0f40cacb0602e473c51639f980,Nova Solar,bronze,0.18,curitiba,PR,active
2018-06-01,c9c7905cffc4ef9ff9f113554423e671,Rubi Comércio,platinum,0.095,itapecerica da serra,SP,active
2018-06-01,aa17b35ce4de7b565be3249ba838944f,Girassol Distribuidora,silver,0.15,jundiai,SP,active
2018-06-01,0887a9f087bcd5d9f6642b52f897fc6c,Aurora Distribuidora,silver,0.15,cananeia,SP,active
2018-06-01,abc015ebac1d283a323ca9db35ede4b9,Comercial Horizonte Ltda,silver,0.15,ribeirao preto,SP,active
2018-06-01,00720abe85ba0859807595bbf045a33b,Aurora Distribuidora,gold,0.12,guarulhos,SP,active
2018-06-01,75d34ebb1bd0bd7dde40dd507b8169c3,Espaço Lírio,silver,0.15,pato branco,BA,active
2018-06-01,e5e33c0d8e7e002f398f5dc4cbbb338f,Bella Palmeira Store,gold,0.12,bauru,SP,active
2018-06-01,8f54d64f28a993550aa7943f12572959,Distribuidora Ipanema Store,silver,0.15,ipatinga,MG,active
2018-06-01,91f5779a8731baca4809fdeade81803f,Palmeira Distribuidora,silver,0.15,barra mansa,RJ,inactive
2018-06-01,13074f016982ff2bd6c58ced8682f000,Ponto Cedro Express,silver,0.15,bento goncalves,RS,inactive
2018-06-01,bec568278124768c474ee90971ca94d1,Girassol Distribuidora,bronze,0.18,curitibanos,SP,active
2018-06-01,534a01cc6df1e034e05c32028a291fa2,Rubi Distribuidora,bronze,0.18,uberaba,SP,active
2018-06-01,cd3d09fbe6e3e9ff0c0ac0c300e93ae7,Nova Verde,bronze,0.18,nova odessa,SP,active
2018-06-01,57e632711dec9ec14ca7546769483e7e,Horizonte Distribuidora,platinum,0.095,navegantes,SC,active
2018-06-01,cb3dd9ce66268c7a3ca7241ac70ab58c,Casa Cristal Store,silver,0.15,sao paulo,SP,active
2018-06-01,094ced053e257ae8cae57205592d6712,Horizonte Brasil,silver,0.15,ribeirao preto,SP,active
2018-06-01,9906e7aa42a3c067b7c9a564d01c4320,Prime Marfim Brasil,bronze,0.18,maringa,PR,active
2018-06-01,1f1bb1f0859883505541bdd6606193e5,Tucano Comércio,silver,0.15,sao paulo,SP,active
2018-06-01,4200ddf1967c5e41e48db62bc6d4b5ac,Grupo Cedro Ltda,bronze,0.18,sao bernardo do campo,SP,active
2018-06-01,ed9eef5be0992d413d251fadba1a410d,Horizonte Importadora,bronze,0.18,mogi guacu,SP,active
2018-06-01,139157dd4daa45c25b0807ffff348363,Empório Rubi Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,c1849d4d32d7a6cecd5aa471809d3135,Loja Sertão Brasil,silver,0.15,santo andre,SP,active
2018-06-01,64b87978a11c1ea7501a89eabe8c2c1a,Arte Pampa Varejo,bronze,0.18,presidente bernardes,SP,active
2018-06-01,33ab10be054370c254ddfcf0a6253422,Nova Sertão,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,bff9deb0ec77d437f3305a79cf25529e,Palmeira Shop,silver,0.15,limeira,SP,active
2018-06-01,3fefda3299e6dfaea3466ef346a3571a,Distribuidora Girassol Brasil,bronze,0.18,curitiba,PR,active
2018-06-01,236585a4ddb5fea9fa40233e2249ed91,Lírio Comércio,bronze,0.18,caxias do sul,RS,active
2018-06-01,499ec63c58e51296c9cf57edcfe1c8a8,Estilo Rubi Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,6f83d9e4da896daae20b9b6b2d3ff8d2,Empório Sertão Atacado,bronze,0.18,pinhalao,PR,active
2018-06-01,35ef5aa32949680f627efec3c23e705c,Mundo Pampa Express,gold,0.12,sombrio,SC,active
2018-06-01,403aa86912527d730337ffcb0fb096ab,Nova Sabiá Comércio,gold,0.12,belo horizonte,MG,active
2018-06-01,ec8463980a4e0ea9f8517aea1ed0c419,Coral Importadora,bronze,0.18,florianopolis,SC,active
2018-06-01,c847e075301870dd144a116762eaff9a,Distribuidora Quartzo Varejo,gold,0.12,uberaba,MG,active
2018-06-01,6c77cd583b36a13aacccf2b3ee23e233,Nova Marfim Shop,bronze,0.18,marilia,SP,active
2018-06-01,5ef131ac72773e5b3f6c0d63cf424657,Cedro Importadora,bronze,0.18,ribeirao preto,SP,inactive
2018-06-01,6cf476a4ca74498db55cbccdaa9dcfb6,Nova Girassol Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,c447f8dd3ed213f291d65ef074a268eb,Loja Tucano,bronze,0.18,assis,SP,active
2018-06-01,4736e9d642ef4257cd7622516931eb51,Casa Solar,silver,0.15,piracicaba,SP,active
2018-06-01,a5cba26a62b8b4d0145b68b841e62e7f,Distribuidora Horizonte,platinum,0.095,campo mourao,PR,active
2018-06-01,a1bea9970d8f65b240555f99c2214f7f,Nova Atlântico,bronze,0.18,pinhais,PR,active
2018-06-01,1025f0e2d44d7041d6cf58b6550e0bfa,Nova Aurora,platinum,0.095,sao paulo,SP,active
2018-06-01,a5dd1946fb63ada8bcaa0c9cd8f11e22,Palmeira Atacado,bronze,0.18,caruaru,PE,active
2018-06-01,c5f7feb04a6a1fb3596322bfc3cf1917,Girassol Varejo,silver,0.15,sao caetano do sul,SP,active
2018-06-01,c3e1abd72a42fe690fcd89cf5720fe29,Estilo Quartzo,silver,0.15,mogi guacu,SP,active
2018-06-01,891071be6ba827b591264c90c2ae8a63,Central Rubi,gold,0.12,sao paulo,SP,active
2018-06-01,491a5ada3aa1678414e990262c4bbdc1,Central Girassol,silver,0.15,sao paulo,SP,active
2018-06-01,84deb808079d1be601c209c1e771b1cc,Lírio Store,bronze,0.18,curitiba,PR,active
2018-06-01,dd58ee93286b0821565574c570e9e1dc,Comercial Palmeira Atacado,silver,0.15,curitiba,PR,active
2018-06-01,9558aa23f77a9e0a0eca83540999f43b,Bella Ipanema Express,bronze,0.18,apucarana,PR,active
2018-06-01,3c4e0452bff7a2a788179488d3d77032,Ponto Serra Brasil,platinum,0.095,colombo,PR,active
2018-06-01,ca5832c6960267b71041f74bb39e8b12,Central Cedro,bronze,0.18,xanxere,SC,active
2018-06-01,668bf321538e5072858eaef6087ce027,Serra Ltda,bronze,0.18,"novo hamburgo, rio grande do sul, brasil",PR,active
2018-06-01,01266d4c46afa519678d16a8b683d325,Arte Tucano,bronze,0.18,curitiba,PR,active
2018-06-01,6c99c983ce3b6ba0ab813e6790e81691,Estilo Quartzo Distribuidora,silver,0.15,uberlandia,MG,active
2018-06-01,6aa3928696eab49a19a466e665a649fd,Girassol Ltda,bronze,0.18,nova iguacu,RJ,active
2018-06-01,7d81e74a4755b552267cd5e081563028,Comercial Atlântico,bronze,0.18,sao paulo,SP,active
2018-06-01,f8d5c7085db9a4ad2b8c1ffbeb2798c8,Bella Serra Brasil,bronze,0.18,sao paulo,SP,active
2018-06-01,7586919161935337bf6b6d7ff5779648,Bella Verde,silver,0.15,rio de janeiro,RJ,active
2018-06-01,47f55702f598c7c6cc8458b0fbc1c49a,Grupo Palmeira,bronze,0.18,dores de campos,MG,active
2018-06-01,50a7e551a7b3f8d37cd6e32d8bfbe5ea,Rubi Store,bronze,0.18,sao caetano do sul,SP,active
2018-06-01,ea1776927851da2532aa70d6a32c095a,Prime Atlântico,bronze,0.18,campo do meio,SP,active
2018-06-01,827f8f69dfa529c561901c4f2e0f332f,Mundo Pampa,silver,0.15,sbc/sp,PR,active
2018-06-01,60ad151920c4f6f3ebbe8cfdf6166779,Ponto Marfim,bronze,0.18,carapicuiba,SP,active
2018-06-01,59fb871bf6f4522a87ba567b42dafecf,Arte Sabiá,gold,0.12,sao paulo,SP,active
2018-06-01,fa74b2f3287d296e9fbd2cc80f2d1cf1,Mangue Ltda,silver,0.15,presidente prudente,SP,inactive
2018-06-01,52454f90d4c30c016768db02f88c1a74,Central Atlântico Distribuidora,bronze,0.18,campinas,SP,active
2018-06-01,a1043bafd471dff536d0c462352beb48,Prime Quartzo Importadora,gold,0.12,ilicinea,MG,active
2018-06-01,3338e7a0710a195872be80e0d2423867,Loja Palmeira Brasil,bronze,0.18,piracicaba,SP,active
2018-06-01,8378eb36b6b70c5734e83ad7b8cdc3b7,Prime Aurora Brasil,silver,0.15,itajai,SC,active
2018-06-01,f7df46c1e0ec44eed5c6726478da4a17,Comercial Aurora,silver,0.15,04482255,RS,active
2018-06-01,3fac58ce0ad699020c7944d53c41329c,Mangue Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,debe6615cd90cc0c2eac2b8988e1f628,Sabiá Store,silver,0.15,sao paulo,SP,active
2018-06-01,baa49d93c8c8841e27400a300f5d74b2,Grupo Solar Brasil,bronze,0.18,sao jose,SC,active
2018-06-01,5ca5d579b5857ee8709479b1047cecc3,Casa Lírio Store,bronze,0.18,sao paulo,SP,active
2018-06-01,3b872fd4747f01cc56206f2934198618,Tucano Shop,silver,0.15,londrina,SP,active
2018-06-01,a4fc6eadaff1576af888509a53420f6a,Central Tucano,bronze,0.18,sao caetano do sul,SP,active
2018-06-01,7402d13c03a7e91366337cd1de471144,Comercial Cedro,bronze,0.18,cambe,PR,active
2018-06-01,6e4a902d1054e4e17aa6eab87fac1c75,Nova Verde Ltda,bronze,0.18,cachoeirinha,SP,active
2018-06-01,ff82e8873fba613f2261a9acc896fd84,Bella Jacarandá,silver,0.15,itabira,MG,active
2018-06-01,92eb0f42c21942b6552362b9b114707d,Distribuidora Quartzo Importadora,silver,0.15,sao paulo,SP,active
2018-06-01,f125f3a310c2e5f822d116147de1e474,Grupo Âmbar,bronze,0.18,sao paulo,SP,active
2018-06-01,72146da5774cabf2632faedcae097a76,Casa Verde,bronze,0.18,marechal candido rondon,PR,active
2018-06-01,b9c0ffa92f3ff9a5a3d45ef7213c0842,Central Sertão,silver,0.15,sao paulo,SP,active
2018-06-01,1d139e3a3b14025640d8df1b230aace0,Mundo Serra Ltda,bronze,0.18,barrinha,SP,active
2018-06-01,883dd81e82754ac2c65e9790a7db8c9a,Casa Onda,bronze,0.18,curitiba,PR,active
2018-06-01,09883d9ab71c8fe8a9bfc7fc3075b07e,Pampa Comércio,bronze,0.18,sao paulo,SP,active
2018-06-01,2f1e7b90e01d9f086cbcb301c0c3d406,Loja Girassol Varejo,bronze,0.18,blumenau,SC,active
2018-06-01,6bbcb8924baf70b7fe2fe2097e8cd407,Nova Marfim Varejo,gold,0.12,blumenau,SC,active
2018-06-01,8e4f041ff58e7845456d3482524014b3,Prime Solar Express,silver,0.15,porto alegre,RS,inactive
2018-06-01,0ec28cec4046a4a199b6de9b4c891d97,Loja Verde Store,bronze,0.18,goiania,GO,active
2018-06-01,5debea795b07621e1f90532e18f96145,Estilo Pampa,bronze,0.18,apucarana,PR,active
2018-06-01,2709af9587499e95e803a6498a5a56e9,Nova Lírio Varejo,bronze,0.18,sao paulo,SP,active
2018-06-01,bd43e172d599bed47a85da877172ca8c,Espaço Palmeira,bronze,0.18,sao bento do sul,SC,active
2018-06-01,725c32fa80c2faacc4fc88450d27314e,Mundo Ipanema,platinum,0.095,sao paulo,SP,active
2018-06-01,850913d59ce317156b00f3705f1c3edb,Bella Ipanema Distribuidora,silver,0.15,atibaia,SP,active
2018-06-01,7354220fb240bde543b3c40c060d41e7,Rubi Importadora,bronze,0.18,brasilia,DF,active
2018-06-01,e8b3a3a38279a82f0e5d006d5e5b7d2c,Comercial Mangue Comércio,platinum,0.095,jussara,PR,active
2018-06-01,b17b679f4f5ce2e03ce6968c62648246,Central Mangue Ltda,silver,0.15,ribeirao preto,SP,active
2018-06-01,43a1d4bab73b816e44ef4e4facd9f9b5,Arte Orquídea,silver,0.15,maringa,PR,active
2018-06-01,dd264199fc8b687ad029de7de6d760e6,Mangue Atacado,silver,0.15,cascavel,PR,active
2018-06-01,67225bff54a172ff67579aaf583efd78,Prime Palmeira,silver,0.15,marechal candido rondon,PA,active
2018-06-01,baeda7047354773262ba2405f97038ba,Estilo Marfim Ltda,bronze,0.18,americana,SP,active
2018-06-01,167fd940acebc789debd6eb418c46e38,Bella Onda,silver,0.15,franca,SP,active
2018-06-01,4ef4c39cf3c24f326434cf0b2e48046a,Prime Marfim Express,bronze,0.18,sao paulo,SP,active
2018-06-01,ce616e1913288884e7742faac9d981db,Casa Sertão,bronze,0.18,cotia,SP,active
2018-06-01,a1474fd46fd3430168f7ec202da39408,Serra Importadora,silver,0.15,pinhais,SP,active
2018-06-01,1b61fb1f0f2185d89e9a126c498e9cc7,Arte Ipanema Store,bronze,0.18,maringa,PR,active
2018-06-01,2ff6b7bff164ef05590a52734e1296da,Grupo Verde Varejo,silver,0.15,londrina,PR,active
2018-06-01,e4253cef933647000a82ff39c67b7bde,Espaço Jacarandá Distribuidora,bronze,0.18,sao paulo,SP,active
2018-06-01,3a3c180dd702a725bd0ba4117689239e,Marfim Comércio,bronze,0.18,uniao da vitoria,PR,active
2018-06-01,bce6a5ecf98e99fd2a8868b15c51f04b,Aurora Store,silver,0.15,guarulhos,SP,active
2018-06-01,ea65d8b58316a6f2362f2a9e4b3e86ad,Âmbar Importadora,silver,0.15,campinas,SP,active
2018-06-01,686886775c8f6b1191c7b953fb52708c,Estilo Pampa Importadora,bronze,0.18,pedreira,SP,active
2018-06-01,0a85ebe4e328db81ac9109781205e2f7,Central Pampa Brasil,silver,0.15,jundiai,SP,active
2018-06-01,1660ad786c27fd935378b6192a90b417,Distribuidora Pitanga Comércio,silver,0.15,sao bernardo do campo,SP,active
2018-06-01,0db783cfcd3b73998abc6e10e59a102f,Empório Aurora,gold,0.12,santos,SP,active
2018-06-01,52f9db5cfb423382a2fa5c9e39303202,Distribuidora Tucano,silver,0.15,echapora,SP,inactive
2018-06-01,f307937c1bb287c3efc2a514b94b0d1d,Casa Pampa Atacado,bronze,0.18,araxa,MG,active
2018-06-01,e88f7a2995ba184710d339c5c4bf2e30,Nova Serra,bronze,0.18,votuporanga,SP,active
2018-06-01,b76a1f8356322f12529c37b67d5c96c2,Marfim Express,silver,0.15,santos,SP,active
2018-06-01,4aba6a02a788d3ec81c03137144d9a80,Grupo Aurora,bronze,0.18,canoinhas,SC,active
2018-06-01,9449f25aeaf531019b76999ea49a6949,Estilo Sabiá,bronze,0.18,rio de janeiro,RJ,active
2018-06-01,431af27f296bc6519d890aa5a05fdb11,Bella Solar,silver,0.15,ribeirao preto,SP,active
2018-06-01,53088c75f948b48a7ece173ac17f0c12,Palmeira Ltda,bronze,0.18,triunfo,RS,active
2018-06-01,0f80a40c312b2472dca482cf50f5186f,Estilo Âmbar,bronze,0.18,imbe,SP,active
2018-06-01,544863df86ed3b78a04e0820d41430ee,Espaço Girassol Brasil,bronze,0.18,serra,ES,active
